_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question,answers,questions,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question_gold
2721531211,4/21/2020 20:29:05,5572299557,4/21/2020 20:12:07,false,prodege,1,24552736,USA,SC,Duncan,66.169.1.47,Is there a number I can call if I have to go into self isolation because I have symptoms of Covid-19?,"Individuals in voluntary self-isolation must stay at home, monitor their symptoms and call 1 877 644-4545 if they have a cough, https://www.quebec.ca/en/health/health-issues/a-z/general-information-about-coronavirus/#c46539 , difficulty breathing or sudden loss of sense of smell and taste without nasal congestion. These people must not go outside at all, even to go for a walk. Certain practices are also recommended if they live with other people who have not travelled. To obtain additional information on the procedures to follow, please https://www.quebec.ca/en/health/health-issues/a-z/general-information-about-coronavirus/#c53183 .
 ","If I must go into self-isolation, what instructions must I follow?",
2721531212,4/21/2020 02:32:11,5570907712,4/21/2020 02:28:56,false,feca,1.0,45456566,USA,NJ,Clifton,138.197.31.58,"If I am outside the country, should I return as soon as possible?","The Gouvernement du Québec suggests that individuals who are abroad come home if possible.
 The Government of Canada in its https://travel.gc.ca/travelling/advisories?_ga=2.155976444.612942516.1584366966-332147478.1583942171 section recommends that individuals who are abroad find out about the commercial options avilable to them to return to Canada and to return sooner than planned if such options become more limited.
 ","If I am abroad, do I have to immediately come home?",
2721531212,4/21/2020 02:32:14,5570907824,4/21/2020 02:29:14,false,feca,1.0,45602995,USA,VA,Reston,147.135.36.175,What steps should be followed by those who are outside your country?,"The Gouvernement du Québec suggests that individuals who are abroad come home if possible.
 The Government of Canada in its https://travel.gc.ca/travelling/advisories?_ga=2.155976444.612942516.1584366966-332147478.1583942171 section recommends that individuals who are abroad find out about the commercial options avilable to them to return to Canada and to return sooner than planned if such options become more limited.
 ","If I am abroad, do I have to immediately come home?",
2721531212,4/21/2020 02:39:43,5570914974,4/21/2020 02:29:09,false,feca,1.0,45759736,USA,NJ,Clifton,104.236.205.233,citizens abroad must return to their home countries immediately?,"The Gouvernement du Québec suggests that individuals who are abroad come home if possible.
 The Government of Canada in its https://travel.gc.ca/travelling/advisories?_ga=2.155976444.612942516.1584366966-332147478.1583942171 section recommends that individuals who are abroad find out about the commercial options avilable to them to return to Canada and to return sooner than planned if such options become more limited.
 ","If I am abroad, do I have to immediately come home?",
2721531212,4/21/2020 03:05:10,5570947962,4/21/2020 02:51:09,false,feca,1,45597733,USA,IL,Chicago,23.81.152.163,"If I am out of the country, do I have to go home immediately?","The Gouvernement du Québec suggests that individuals who are abroad come home if possible.
 The Government of Canada in its https://travel.gc.ca/travelling/advisories?_ga=2.155976444.612942516.1584366966-332147478.1583942171 section recommends that individuals who are abroad find out about the commercial options avilable to them to return to Canada and to return sooner than planned if such options become more limited.
 ","If I am abroad, do I have to immediately come home?",
2721531212,4/21/2020 05:12:23,5571093177,4/21/2020 05:06:46,false,neodev,1.0,45604336,USA,FL,Orlando,72.17.88.15,"Despite the pandemic, if I am in another country, should I go back?","The Gouvernement du Québec suggests that individuals who are abroad come home if possible.
 The Government of Canada in its https://travel.gc.ca/travelling/advisories?_ga=2.155976444.612942516.1584366966-332147478.1583942171 section recommends that individuals who are abroad find out about the commercial options avilable to them to return to Canada and to return sooner than planned if such options become more limited.
 ","If I am abroad, do I have to immediately come home?",
2721531212,4/21/2020 05:44:28,5571124232,4/21/2020 05:15:01,false,feca,1.0,45710684,USA,IL,Elk Grove Village,108.61.229.18,Can the French government offer options for individuals abroad to return to their home?,"The Gouvernement du Québec suggests that individuals who are abroad come home if possible.
 The Government of Canada in its https://travel.gc.ca/travelling/advisories?_ga=2.155976444.612942516.1584366966-332147478.1583942171 section recommends that individuals who are abroad find out about the commercial options avilable to them to return to Canada and to return sooner than planned if such options become more limited.
 ","If I am abroad, do I have to immediately come home?",
2721531212,4/21/2020 12:08:43,5571749541,4/21/2020 11:53:56,false,neodev,1.0,45636776,USA,NJ,Clifton,104.131.176.234,"If I am outside my country, do I have to return?","The Gouvernement du Québec suggests that individuals who are abroad come home if possible.
 The Government of Canada in its https://travel.gc.ca/travelling/advisories?_ga=2.155976444.612942516.1584366966-332147478.1583942171 section recommends that individuals who are abroad find out about the commercial options avilable to them to return to Canada and to return sooner than planned if such options become more limited.
 ","If I am abroad, do I have to immediately come home?",
2721531213,4/21/2020 02:29:09,5570902279,4/21/2020 02:25:19,false,feca,1.0,45602995,USA,VA,Reston,147.135.36.175,Who globally are at risk from the virus crisis?,"For this information, you are advised to consult the https://travel.gc.ca/travelling/advisories?_ga=2.105850506.886082967.1584121752-1553186751.1579968697 section on the Government of Canada site.
 ",Which countries are most at risk?,
2721531213,4/21/2020 02:40:13,5570915368,4/21/2020 02:24:52,false,feca,1.0,45489427,USA,NJ,Clifton,45.55.160.105,What are the countries that are most at risk from COVID-19?,"For this information, you are advised to consult the https://travel.gc.ca/travelling/advisories?_ga=2.105850506.886082967.1584121752-1553186751.1579968697 section on the Government of Canada site.
 ",Which countries are most at risk?,
2721531213,4/21/2020 02:42:40,5570917584,4/21/2020 02:24:53,false,feca,1.0,45541176,USA,NJ,Clifton,138.197.31.58,Which countries would have the highest risk of contagion of coronavirus?,"For this information, you are advised to consult the https://travel.gc.ca/travelling/advisories?_ga=2.105850506.886082967.1584121752-1553186751.1579968697 section on the Government of Canada site.
 ",Which countries are most at risk?,
2721531213,4/21/2020 02:46:53,5570921570,4/21/2020 02:25:21,false,feca,1.0,45541279,USA,NJ,Clifton,138.197.26.186,Which countries are most at risk of disease during the COVID-19 pandemic?,"For this information, you are advised to consult the https://travel.gc.ca/travelling/advisories?_ga=2.105850506.886082967.1584121752-1553186751.1579968697 section on the Government of Canada site.
 ",Which countries are most at risk?,
2721531213,4/21/2020 02:50:39,5570925426,4/21/2020 02:43:14,false,feca,1.0,45596899,USA,AZ,Phoenix,23.81.61.77,What are the countries that are most exposed to covid-19?,"For this information, you are advised to consult the https://travel.gc.ca/travelling/advisories?_ga=2.105850506.886082967.1584121752-1553186751.1579968697 section on the Government of Canada site.
 ",Which countries are most at risk?,
2721531213,4/21/2020 02:58:46,5570939409,4/21/2020 02:50:41,false,feca,1.0,45596901,USA,AZ,Phoenix,23.81.49.77,Which are the countries with the highest risk of covid-19 infection?,"For this information, you are advised to consult the https://travel.gc.ca/travelling/advisories?_ga=2.105850506.886082967.1584121752-1553186751.1579968697 section on the Government of Canada site.
 ",Which countries are most at risk?,
